,open,high,low,close,volume,datetime
0,797.72,797.72,700.7,700.7,3,2006-03-01 06:00:00
1,673.75,673.75,673.75,673.75,5,2006-03-02 06:00:00
2,889.35,889.35,781.55,846.23,7,2006-03-07 06:00:00
3,889.35,889.35,808.5,808.5,3,2006-03-09 06:00:00
4,781.55,781.55,781.55,781.55,6,2006-03-10 06:00:00
5,808.5,808.5,808.5,808.5,1,2006-03-15 06:00:00
6,808.5,808.5,700.7,759.99,11,2006-03-16 06:00:00
7,808.5,808.5,808.5,808.5,0,2006-03-20 06:00:00
8,808.5,808.5,781.55,781.55,3,2006-03-22 06:00:00
9,808.5,808.5,808.5,808.5,32,2006-03-23 06:00:00
10,781.55,808.5,781.55,808.5,23,2006-03-24 06:00:00
11,808.5,862.4,808.5,862.4,28,2006-03-27 06:00:00
12,862.4,862.4,808.5,835.45,7,2006-03-28 06:00:00
13,781.55,862.4,781.55,835.45,94,2006-03-30 06:00:00
14,889.35,889.35,889.35,889.35,4,2006-03-31 06:00:00
15,835.45,862.4,835.45,862.4,47,2006-04-03 05:00:00
16,943.25,943.25,932.47,932.47,4,2006-04-05 05:00:00
17,1024.1,1024.1,970.2,970.2,8,2006-04-06 05:00:00
18,970.2,970.2,970.2,970.2,0,2006-04-08 05:00:00
19,970.2,970.2,970.2,970.2,0,2006-04-09 05:00:00
20,1024.1,1131.9,1024.1,1045.66,66,2006-04-10 05:00:00
21,1104.95,1104.95,970.2,997.15,34,2006-04-11 05:00:00
22,1104.95,1104.95,970.2,997.15,34,2006-04-12 05:00:00
23,1104.95,1104.95,948.64,970.2,42,2006-04-13 05:00:00
24,1104.95,1104.95,948.64,970.2,42,2006-04-14 05:00:00
25,1104.95,1104.95,948.64,970.2,42,2006-04-15 05:00:00
26,1104.95,1104.95,948.64,970.2,42,2006-04-16 05:00:00
27,997.15,997.15,997.15,997.15,0,2006-04-17 05:00:00
28,1051.05,1078.0,997.15,997.15,21,2006-04-18 05:00:00
29,997.15,1078.0,970.2,970.2,9,2006-04-19 05:00:00
30,997.15,1078.0,970.2,970.2,9,2006-04-20 05:00:00
31,970.2,970.2,970.2,970.2,1,2006-04-21 05:00:00
32,970.2,970.2,970.2,970.2,1,2006-04-22 05:00:00
33,970.2,970.2,970.2,970.2,1,2006-04-24 05:00:00
34,970.2,970.2,970.2,970.2,1,2006-04-25 05:00:00
35,997.15,997.15,970.2,997.15,13,2006-04-26 05:00:00
36,1002.54,1002.54,1002.54,1002.54,0,2006-04-27 05:00:00
37,997.15,997.15,997.15,997.15,9,2006-04-28 05:00:00
38,997.15,997.15,997.15,997.15,9,2006-04-29 05:00:00
39,997.15,997.15,997.15,997.15,9,2006-04-30 05:00:00
40,970.2,970.2,970.2,970.2,5,2006-05-01 05:00:00
41,970.2,970.2,970.2,970.2,5,2006-05-02 05:00:00
42,916.3,916.3,900.13,900.13,2,2006-05-03 05:00:00
43,916.3,916.3,889.35,900.13,8,2006-05-04 05:00:00
44,916.3,916.3,889.35,900.13,8,2006-05-05 05:00:00
45,916.3,916.3,889.35,900.13,8,2006-05-06 05:00:00
46,916.3,916.3,889.35,900.13,8,2006-05-07 05:00:00
47,900.13,900.13,900.13,900.13,29,2006-05-08 05:00:00
48,862.4,862.4,835.45,835.45,4,2006-05-09 05:00:00
49,862.4,862.4,835.45,835.45,4,2006-05-10 05:00:00
50,835.45,835.45,700.7,808.5,13,2006-05-11 05:00:00
51,808.5,808.5,673.75,673.75,0,2006-05-12 05:00:00
52,808.5,808.5,673.75,673.75,0,2006-05-13 05:00:00
53,808.5,808.5,673.75,673.75,0,2006-05-14 05:00:00
54,808.5,808.5,673.75,673.75,0,2006-05-15 05:00:00
55,808.5,808.5,808.5,808.5,2,2006-05-16 05:00:00
56,808.5,808.5,808.5,808.5,2,2006-05-17 05:00:00
57,679.14,700.7,679.14,700.7,6,2006-05-18 05:00:00
58,679.14,679.14,673.75,673.75,2,2006-05-19 05:00:00
59,679.14,679.14,673.75,673.75,2,2006-05-20 05:00:00
60,679.14,679.14,673.75,673.75,2,2006-05-22 05:00:00
61,679.14,679.14,673.75,673.75,2,2006-05-23 05:00:00
62,679.14,679.14,673.75,673.75,2,2006-05-24 05:00:00
63,679.14,679.14,673.75,673.75,2,2006-05-25 05:00:00
64,673.75,684.53,673.75,684.53,23,2006-05-26 05:00:00
65,673.75,684.53,673.75,684.53,23,2006-05-29 05:00:00
66,673.75,684.53,673.75,684.53,23,2006-05-30 05:00:00
67,673.75,684.53,673.75,684.53,23,2006-05-31 05:00:00
68,646.8,646.8,646.8,646.8,14,2006-06-01 05:00:00
69,657.58,673.75,646.8,646.8,39,2006-06-02 05:00:00
70,657.58,673.75,646.8,646.8,39,2006-06-03 05:00:00
71,657.58,673.75,646.8,646.8,39,2006-06-04 05:00:00
72,657.58,673.75,646.8,646.8,39,2006-06-05 05:00:00
73,657.58,673.75,646.8,646.8,39,2006-06-06 05:00:00
74,646.8,646.8,646.8,646.8,9,2006-06-07 05:00:00
75,646.8,679.14,646.8,679.14,23,2006-06-08 05:00:00
76,679.14,700.7,673.75,700.7,42,2006-06-09 05:00:00
77,695.31,695.31,636.02,684.53,8,2006-06-12 05:00:00
78,679.14,700.7,673.75,700.7,39,2006-06-13 05:00:00
79,700.7,700.7,700.7,700.7,8,2006-06-14 05:00:00
80,700.7,700.7,700.7,700.7,8,2006-06-15 05:00:00
81,673.75,673.75,673.75,673.75,0,2006-06-16 05:00:00
82,673.75,673.75,673.75,673.75,0,2006-06-19 05:00:00
83,711.48,711.48,711.48,711.48,0,2006-06-21 05:00:00
84,700.7,722.26,689.92,722.26,61,2006-06-26 05:00:00
85,722.26,722.26,706.09,706.09,32,2006-06-27 05:00:00
86,673.75,673.75,673.75,673.75,5,2006-07-12 05:00:00
87,695.31,727.65,673.75,700.7,16,2006-07-17 05:00:00
88,727.65,754.6,727.65,754.6,2,2006-07-18 05:00:00
89,754.6,754.6,700.7,700.7,7,2006-07-28 05:00:00
90,673.75,673.75,673.75,673.75,2,2006-08-02 05:00:00
91,727.65,727.65,700.7,700.7,27,2006-08-03 05:00:00
92,673.75,673.75,673.75,673.75,17,2006-08-07 05:00:00
93,673.75,673.75,662.97,662.97,37,2006-08-08 05:00:00
94,673.75,689.92,673.75,689.92,2,2006-08-11 05:00:00
95,673.75,673.75,652.19,652.19,21,2006-08-14 05:00:00
96,652.19,652.19,652.19,652.19,1,2006-08-15 05:00:00
97,652.19,652.19,652.19,652.19,0,2006-08-16 05:00:00
98,619.85,636.02,619.85,636.02,75,2006-08-21 05:00:00
99,619.85,619.85,619.85,619.85,9,2006-08-22 05:00:00
100,614.46,700.7,592.9,598.29,109,2006-08-23 05:00:00
101,630.63,630.63,512.05,565.95,35,2006-08-24 05:00:00
102,485.1,539.0,377.3,458.15,71,2006-08-25 05:00:00
103,404.25,458.15,404.25,458.15,6,2006-08-28 05:00:00
104,404.25,512.05,404.25,458.15,13,2006-08-29 05:00:00
105,512.05,512.05,512.05,512.05,2,2006-08-30 05:00:00
106,512.05,522.83,485.1,522.83,15,2006-08-31 05:00:00
107,522.83,522.83,431.2,431.2,4,2006-09-01 05:00:00
108,485.1,485.1,485.1,485.1,2,2006-09-05 05:00:00
109,485.1,539.0,485.1,539.0,27,2006-09-06 05:00:00
110,539.0,539.0,485.1,539.0,12,2006-09-07 05:00:00
111,539.0,539.0,490.49,539.0,18,2006-09-08 05:00:00
112,539.0,539.0,528.22,528.22,11,2006-09-11 05:00:00
113,539.0,539.0,512.05,512.05,29,2006-09-12 05:00:00
114,539.0,539.0,517.44,517.44,11,2006-09-13 05:00:00
115,539.0,539.0,539.0,539.0,12,2006-09-14 05:00:00
116,512.05,512.05,512.05,512.05,4,2006-09-18 05:00:00
117,490.49,544.39,490.49,544.39,5,2006-09-19 05:00:00
118,565.95,565.95,565.95,565.95,1,2006-09-21 05:00:00
119,404.25,539.0,404.25,539.0,2,2006-09-25 05:00:00
120,539.0,539.0,539.0,539.0,2,2006-09-28 05:00:00
121,431.2,539.0,431.2,539.0,3,2006-09-29 05:00:00
122,539.0,544.39,517.44,517.44,19,2006-10-02 05:00:00
123,565.95,565.95,565.95,565.95,11,2006-10-03 05:00:00
124,565.95,565.95,458.15,485.1,12,2006-10-04 05:00:00
125,544.39,565.95,544.39,565.95,4,2006-10-09 05:00:00
126,560.56,560.56,539.0,539.0,8,2006-10-11 05:00:00
127,528.22,560.56,528.22,539.0,65,2006-10-12 05:00:00
128,528.22,528.22,463.54,512.05,240,2006-10-13 05:00:00
129,533.61,544.39,533.61,539.0,11,2006-10-16 05:00:00
130,565.95,565.95,539.0,539.0,17,2006-10-17 05:00:00
131,544.39,544.39,544.39,544.39,12,2006-10-19 05:00:00
132,538.9461,539.0,485.1,485.1,18,2006-10-24 05:00:00
133,528.22,528.22,528.22,528.22,5,2006-10-25 05:00:00
134,485.1,485.1,485.1,485.1,1,2006-10-26 05:00:00
135,539.0,539.0,539.0,539.0,5,2006-10-30 06:00:00
136,512.05,533.61,512.05,533.61,84,2006-10-31 06:00:00
137,533.61,533.61,533.61,533.61,9,2006-11-01 06:00:00
138,533.61,533.61,533.61,533.61,1,2006-11-02 06:00:00
139,533.61,533.61,506.66,506.66,18,2006-11-03 06:00:00
140,506.66,506.66,506.66,506.66,13,2006-11-06 06:00:00
141,517.44,517.44,517.44,517.44,14,2006-11-07 06:00:00
142,506.66,517.44,485.1,512.05,57,2006-11-08 06:00:00
143,463.54,539.0,463.54,539.0,59,2006-11-09 06:00:00
144,539.0,539.0,517.44,533.61,45,2006-11-10 06:00:00
145,539.0,539.0,539.0,539.0,3,2006-11-13 06:00:00
146,539.0,539.0,512.05,512.05,26,2006-11-14 06:00:00
147,517.44,517.44,474.32,495.88,49,2006-11-15 06:00:00
148,512.05,512.05,474.32,474.32,38,2006-11-16 06:00:00
149,474.32,495.88,474.32,474.32,10,2006-11-17 06:00:00
150,533.61,533.61,506.66,506.66,31,2006-11-22 06:00:00
151,506.66,506.66,495.88,495.88,9,2006-11-28 06:00:00
152,463.54,512.05,431.2,512.05,44,2006-11-29 06:00:00
153,431.2,431.2,431.2,431.2,0,2006-12-01 06:00:00
154,512.05,517.44,485.1,485.1,62,2006-12-04 06:00:00
155,514.745,517.44,506.66,506.66,35,2006-12-05 06:00:00
156,514.745,517.44,514.745,517.44,9,2006-12-06 06:00:00
157,514.745,517.44,514.745,517.44,9,2006-12-07 06:00:00
158,517.44,517.44,506.66,517.44,107,2006-12-08 06:00:00
159,517.44,517.44,506.66,517.44,107,2006-12-09 06:00:00
160,506.66,512.05,506.66,512.05,6,2006-12-11 06:00:00
161,506.66,512.05,506.66,512.05,6,2006-12-12 06:00:00
162,485.1,485.1,485.1,485.1,5,2006-12-13 06:00:00
163,485.1,485.1,441.98,441.98,32,2006-12-14 06:00:00
164,485.1,485.1,458.15,458.15,5,2006-12-15 06:00:00
165,485.1,485.1,458.15,458.15,5,2006-12-16 06:00:00
166,458.15,458.15,431.2,431.2,54,2006-12-18 06:00:00
167,431.2,431.2,431.2,431.2,36,2006-12-19 06:00:00
168,404.25,431.2,404.25,415.03,86,2006-12-20 06:00:00
169,431.2,431.2,431.2,431.2,44,2006-12-21 06:00:00
170,436.59,436.59,425.81,425.81,9,2006-12-22 06:00:00
171,436.59,436.59,425.81,425.81,9,2006-12-23 06:00:00
172,431.2,431.2,431.2,431.2,12,2006-12-26 06:00:00
173,404.25,415.03,404.25,415.03,7,2006-12-27 06:00:00
174,415.03,415.03,404.25,415.03,50,2006-12-28 06:00:00
175,404.25,404.25,350.35,350.35,12,2006-12-29 06:00:00
176,404.25,404.25,350.35,350.35,12,2006-12-30 06:00:00
177,431.2,431.2,431.2,431.2,0,2007-01-03 06:00:00
178,431.2,431.2,425.81,425.81,24,2007-01-04 06:00:00
179,431.2,431.2,425.81,425.81,24,2007-01-05 06:00:00
180,431.2,431.2,431.2,431.2,18,2007-01-08 06:00:00
181,431.2,431.2,431.2,431.2,50,2007-01-09 06:00:00
182,431.2,431.2,431.2,431.2,50,2007-01-10 06:00:00
183,436.59,474.32,425.81,474.32,78,2007-01-12 06:00:00
184,485.1,485.1,485.1,485.1,0,2007-01-16 06:00:00
185,485.1,485.1,485.1,485.1,14,2007-01-17 06:00:00
186,458.15,458.15,458.15,458.15,9,2007-01-18 06:00:00
187,458.15,458.15,458.15,458.15,4,2007-01-19 06:00:00
188,495.88,495.88,458.15,458.15,0,2007-01-23 06:00:00
189,458.15,458.15,458.15,458.15,4,2007-01-26 06:00:00
190,441.98,441.98,441.98,441.98,4,2007-01-30 06:00:00
191,458.15,458.15,458.15,458.15,4,2007-01-31 06:00:00
192,485.1,485.1,485.1,485.1,20,2007-02-01 06:00:00
193,485.1,539.0,485.1,539.0,406,2007-02-02 06:00:00
194,555.17,587.51,539.0,587.51,45,2007-02-05 06:00:00
195,539.0,582.12,539.0,565.95,98,2007-02-06 06:00:00
196,560.56,560.56,549.78,549.78,3,2007-02-07 06:00:00
197,560.56,565.95,549.78,565.95,9,2007-02-08 06:00:00
198,592.9,646.8,592.9,646.8,26,2007-02-09 06:00:00
199,700.7,781.55,673.75,754.6,51,2007-02-12 06:00:00
200,749.21,749.21,749.21,749.21,1,2007-02-13 06:00:00
201,754.6,754.6,754.6,754.6,0,2007-02-14 06:00:00
202,738.43,754.6,727.65,727.65,73,2007-02-15 06:00:00
203,727.65,727.65,673.75,673.75,13,2007-02-16 06:00:00
204,673.75,673.75,673.75,673.75,0,2007-02-20 06:00:00
205,673.75,673.75,652.19,657.58,15,2007-02-21 06:00:00
206,673.75,727.65,673.75,684.53,35,2007-02-22 06:00:00
207,700.7,700.7,700.7,700.7,2,2007-02-23 06:00:00
208,700.7,700.7,700.7,700.7,3,2007-02-26 06:00:00
209,700.7,727.65,700.7,727.65,52,2007-02-27 06:00:00
210,803.11,803.11,727.65,727.65,3,2007-02-28 06:00:00
211,727.65,727.65,727.65,727.65,1,2007-03-02 06:00:00
212,727.65,727.65,646.8,646.8,34,2007-03-05 06:00:00
213,625.24,630.63,625.24,630.63,21,2007-03-06 06:00:00
214,727.65,727.65,727.65,727.65,9,2007-03-07 06:00:00
215,679.14,711.48,679.14,711.48,12,2007-03-08 06:00:00
216,711.48,722.26,711.48,722.26,12,2007-03-09 06:00:00
217,727.65,727.65,727.65,727.65,11,2007-03-12 05:00:00
218,727.65,727.65,711.48,711.48,52,2007-03-13 05:00:00
219,733.04,733.04,706.09,706.09,17,2007-03-14 05:00:00
220,706.09,706.09,706.09,706.09,9,2007-03-15 05:00:00
221,711.48,711.48,711.48,711.48,17,2007-03-16 05:00:00
222,711.48,711.48,700.7,700.7,44,2007-03-19 05:00:00
223,700.7,700.7,695.31,695.31,22,2007-03-20 05:00:00
224,711.48,711.48,711.48,711.48,13,2007-03-21 05:00:00
225,711.48,711.48,700.7,700.7,14,2007-03-22 05:00:00
226,700.7,706.09,700.7,700.7,14,2007-03-23 05:00:00
227,706.09,706.09,706.09,706.09,9,2007-03-27 05:00:00
228,673.75,711.48,673.75,673.75,31,2007-03-28 05:00:00
229,673.75,673.75,673.75,673.75,16,2007-03-29 05:00:00
230,668.36,668.36,668.36,668.36,9,2007-03-30 05:00:00
231,619.85,619.85,619.85,619.85,4,2007-04-02 05:00:00
232,662.97,668.36,657.58,668.36,93,2007-04-04 05:00:00
233,668.36,673.75,657.58,657.58,12,2007-04-05 05:00:00
234,700.7,754.6,700.7,700.7,53,2007-04-09 05:00:00
235,689.92,689.92,662.97,673.75,32,2007-04-10 05:00:00
236,662.97,673.75,662.97,673.75,7,2007-04-11 05:00:00
237,684.53,727.65,673.75,673.75,71,2007-04-12 05:00:00
238,684.53,727.65,673.75,673.75,96,2007-04-13 05:00:00
239,679.14,727.65,673.75,700.7,62,2007-04-16 05:00:00
240,673.75,673.75,646.8,673.75,8,2007-04-17 05:00:00
241,673.75,673.75,646.8,673.75,43,2007-04-18 05:00:00
242,668.36,668.36,636.02,636.02,55,2007-04-19 05:00:00
243,619.85,727.65,614.46,727.65,59,2007-04-20 05:00:00
244,727.65,759.99,727.65,754.6,71,2007-04-23 05:00:00
245,754.6,770.77,754.6,754.6,58,2007-04-24 05:00:00
246,770.77,835.45,754.6,824.67,172,2007-04-26 05:00:00
247,835.45,943.25,824.67,916.3,86,2007-04-27 05:00:00
